NUM_PPI,MODALIDAD_PP,DESC_PP,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,DESC_PPI,MONTO_APROBADO,MONTO_PAGADO
100,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN  DE CANCHA DE USOS MÚLTIPLES Y COMPLEMENTOS ,   ESCUELA IGNACIO ALLENDE",550900,550349.1
101,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN  DE CANCHA DE USOS MÚLTIPLES Y COMPLEMENTOS ,   ESCUELA EDMUNDO GAMEZ OROZCO",526923,526396.08
102,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN  DE CANCHA DE USOS MÚLTIPLES Y COMPLEMENTOS ,   ESCUELA FRANCISCO SARABIA",550900,550349.1
103,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,10,EL LLANO,CONSTRUCCIÓN DE LA PUERTA ORIENTE AL ESTADO DE AGUASCALIENTES,25000000,24975000
104,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN COMEDOR SOCIAL EN LA CABECERA MUNICIPAL DE PALO ALTO ,   EN EL MUNICIPIO DE EL LLANO ,   AGUASCALIENTES",3600000,0
105,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO EN LA CALLE FCO. I. MADERO EN LA CABECERA MUNICIPAL DE LOS CONOS ,   EN EL MUNICIPIO DE EL LLANO ,   AGUASCALIENTES",2500000,0
106,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN DE RED DE AGUA POTABLE Y ALCANTARILLADO EN LA COMUNIDAD DE JESÚS TERAN (EL MUERTO) ,   EN EL MUNICIPIO DE EL LLANO ,   AGUASCALIENTES",2310000,0
107,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN DE VELARIA EN LA ESCUELA PRIMARIA ANDANAC # 72 EN LA CABECERA MUNICIPAL DE PALO ALTO ,   EN EL MUNICIPIO DE EL LLANO ,   AGUASCALIENTES",530000,529470
108,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN DE VELARIA EN LA ESCUELA PRIMARIA MARGARITA MAZA DE JUÁREZ EN LA LOCALIDAD DE LA LOMA DEL REFUGIO ,   EN EL MUNICIPIO DE EL LLANO ,   AGUASCALIENTES",530000,529470
109,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,10,EL LLANO,"CONSTRUCCIÓN DE VELARIA EN LA ESCUELA PRIMARIA JOSE MA. CHÁVEZ DE LA LOCALIDAD DE LAS MIELERAS ,   EN EL MUNICIPIO DE EL LLANO ,   AGUASCALIENTES",530000,529470
110,U057,FONDO METROPOLITANO,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,"ANÁLISIS COSTO BENEFICIO PARA LA REGENERACIÓN DE IMAGEN URBANA DE LA ZONA ANTIGUA DE SAN FRANCISCO DE LOS ROMO ,   SAN FRANCISCO DE LOS ROMO.",249197,248947.8
111,U057,FONDO METROPOLITANO,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,"MODERNIZACIÓN DEL BULEVAR DE ACCESO SUR DE SAN FCO. DE LOS ROMO ,   TRAMO DE LA DESVIACIÓN A SAN FRANCISCO DE LOS ROMO HASTA LA CALLE ARGENTINA EN SAN FRANCISCO DE LOS ROMO.",25000000,24975000
112,U057,FONDO METROPOLITANO,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,"MODERNIZACIÓN DEL BULEVAR DE ACCESO NORTE DE SAN FCO. DE LOS ROMO ,   TRAMO DE LA CALLE VICENTE GUERRERO A LA DESVIACIÓN NORTE A LIBRAMIENTO DE SAN FCO. DE LOS ROMO. (AMBAS CALZADAS).",20000000,19980000
113,U057,FONDO METROPOLITANO,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,"PROYECTO EJECUTIVO DE LA REGENERACIÓN DE IMAGEN URBANA DE LA ZONA ANTIGUA DE SAN FCO.DE LOS ROMO ,   SAN FCO. DE LOS ROMO ,   PRIMERA ETAPA",1240000,1238760
114,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,CONSTRUCCIÓN DE TECHUMBRE GIMNASIO,1300000,1298700
115,U091,FONDO DE CULTURA,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,CONSOLIDACIÓN DE DESARROLLO CULTURAL PUERTECITO DE LA VIRGEN,1763813,1762049.19
116,U033,FONDO DE APOYO A MIGRANTES,1,AGUASCALIENTES,999,COBERTURA ESTATAL,PROYECTOS PRODUCTIVOS,4132823,4132823
117,U033,FONDO DE APOYO A MIGRANTES,1,AGUASCALIENTES,999,COBERTURA ESTATAL,"CAPACITACIÓN  "" ADMINISTRACIÓN BÁSICA PARA MICRO-EMPRESARIOS "" ",87381,87381
118,U057,FONDO METROPOLITANO,1,AGUASCALIENTES,999,COBERTURA ESTATAL,"“MODERNIZACIÓN Y AMPLIACIÓN DE LA AVENIDA EUGENIO GARZA SADA ,   TRAMO SALIDA NORTE DE LOS POCITOS – AV. ARROYO EL MOLINO ,   JESÚS MARÍA”.",5000000,4995000
119,U057,FONDO METROPOLITANO,1,AGUASCALIENTES,999,AGUASCALIENTES; JESÚS MARÍA,"PROYECTO EJECUTIVO Y ANÁLISIS COSTO BENEFICIO DE LA CONSTRUCCIÓN DE PROLONGACIÓN ZARAGOZA TRAMO ARROYO EL MOLINO - HOSPITAL DE ZONA 3 ,   ZONA METROPOLITANA DE AGUASCALIENTES - JESÚS MARÍA",1000000,999000
120,U057,FONDO METROPOLITANO,1,AGUASCALIENTES,999,AGUASCALIENTES; JESÚS MARÍA,"LIBERACIÓN DE DERECHOS DE VÍA ,   PAGO DE AFECTACIONES POR OBRAS DE VIALIDAD ,   ADQUISICIÓN DE RESERVAS TERRITORIALES RELACIONADAS CON LAS OBRAS DE LA ZONA METROPOLITANA",10000000,9990000
121,U091,FONDO DE CULTURA,1,AGUASCALIENTES,999,COBERTURA ESTATAL,4A. ETAPA CENTRO CULTURAL LOS ARQUITOS,1500000,1498500
122,U091,FONDO DE CULTURA,1,AGUASCALIENTES,999,COBERTURA ESTATAL,4A. ETAPA REHABILITACIÓN DE LA RED DE BIBLIOTECAS DEL ESTADO,2000000,1998000
123,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,1,ENSENADA,REHABILITACIÓN DE PAVIMENTO EN VARIAS CALLES DEL MUNICIPIO DE ENSENADA,10000000,9990000
124,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,1,ENSENADA,"SUMINISTRO E INSTALACIÓN DE ELEVADOR EN EL EDIFICIO DEL CENTRO DE ALTO RENDIMIENTO DE ENSENADA ,   BAJA CALIFORNIA.",1000000,1000000
125,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,1,ENSENADA,"SUMINISTRO E INSTALACIÓN DE BEBEDEROS PARA PERSONAS DISCAPACITADAS EN EL CENTRO DE ALTO RENDIMIENTO DE ENSENADA ,   BAJA CALIFORNIA.",200000,200000
126,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,1,ENSENADA,"CONSTRUCCIÓN Y EQUIPAMIENTO DE ESPACIOS ACTIVOS PARA DISCAPACITADOS EN UNIDAD DEPORTIVA  "" VALLE DORADO ""  ENSENADA ,   BAJA CALIFORNIA.",1100000,1100000
127,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,1,ENSENADA,"CONSTRUCCIÓN DE RAMPAS ,   BANQUETAS ,   BARANDALES E ILUMINACIÓN EN ACCESOS A EDIFICIOS Y ANDADORES EN LAS INSTALACIONES DEL CENTRO DE ALTO RENDIEMIENTO DE ENSENADA ,   BAJA CALIFORNIA.",600000,600000
128,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,1,ENSENADA,,8094120.97,8094120.97
129,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,2,BAJA CALIFORNIA,1,ENSENADA,AMPLIACIÓN Y REHABILITACIÓN DE UNIDAD DEPORTIVA VALLE DORADO EN EL MUNICIPIO DE ENSENADA,7000000,6993000
130,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,2,BAJA CALIFORNIA,1,ENSENADA,CONSTRUCCIÓN DE CANCHA DE FUTBOL U. DEPORTIVA GRANJAS EL GALLO,2500000,2497500
131,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,2,BAJA CALIFORNIA,1,ENSENADA,CONSTRUCCIÓN DE CANCHA DE FUTBOL U. DEPORTIVA ROSAS MAGALLÓN,2500000,2497500
132,U091,FONDO DE CULTURA,2,BAJA CALIFORNIA,1,ENSENADA,CONSTRUCCIÓN DE BIBLIOTECA EN ENSENADA CASA DE CULTURA,5000000,4995000
133,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,2,MEXICALI,CONSTRUCCIÓN DE PUENTE PEATONAL EN CORREDOR HÉCTOR TERÁN TERÁN,8796767,8787970.2
134,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,2,MEXICALI,CONSTRUCCIÓN DE COMPUERTAS EN SISTEMA LAGUNAR,10000000,9990000
135,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,2,MEXICALI,REMODELACIÓN DEL PUENTE MIGUEL ALEMÁN (COMPLEMENTO),4000000,3996000
136,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,2,MEXICALI,REHABILITACIÓN DE AVENIDA ÁLVARO OBREGÓN (DE GLORIETA JOSÉ MARÍA MORELOS A CALLE JULIÁN CARRILLO EN CENTRO HISTÓRICO),10000000,9990000
137,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,2,MEXICALI,"AMPLIACIÓN DEL ACCESO CARRETERO MEXICALI-TIJUANA ,   ENTRE EL BLVR. LÁZARO CÁRDENAS Y EL BLVR. HÉCTOR TERÁN TERÁN",6000000,5994000
138,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,2,MEXICALI,PAVIMENTACIÓN DE AV. 5 DE MAYO EN CIUDAD MORELOS,3500000,3496500
139,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,2,MEXICALI,"SUMINISTRO E INSTALACIÓN DE ELEVADOR EN EL EDIFICIO ADMINISTRATIVO DE CIUDAD DEPORTIVA MEXICALI ,   BAJA CALIFORNIA.",1000000,1000000
140,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,2,MEXICALI,"CONSTRUCCIÓN Y EQUIPAMIENTO DE ESPACIOS ACTIVOS PARA DISCAPACITADOS EN  "" CIUDAD DEPORTIVA ""  MEXICALI ,   BAJA CALIFORNIA.",1200000,1200000
141,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,2,MEXICALI,"SUMINISTRO E INSTALACIÓN DE BEBEDEROS  Y EQUIPAMIENTO DE  APOYO EN REGADERAS PARA PERSONAS DISCAPACITADAS EN CIUDAD DEPORTIVA MEXICALI ,   BAJA CALIFORNIA.",200000,200000
142,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,2,MEXICALI,"CONSTRUCCION DE RAMPAS ,   BANQUETAS Y BARANDALES EN ACCESOS A EDIFICIOS  E INSTALACIONES DE CIUDAD DEPORTIVA MEXICALI ,   BAJA CALIFORNIA.",700000,700000
143,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,2,BAJA CALIFORNIA,2,MEXICALI,"CONSTRUCCIÓN DE ANDADOR PARA ACCESIBILIDAD DE PERSONAS CON DISCAPACIDAD EN CIUDAD DEPORTIVA MEXICALI ,   BAJA CALIFORNIA.",4991499,4991499
144,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,2,Mexicali,"CONSTRUCCIÓN DE PAVIMENTO EN CALLE GOLFO DE BENGALA DE CALLE PUERTO PEÑASCO A CALLE PLAYA BLANCA EN EL POBLADO SAN FELIPE ,   BC.",2993925,2993925
145,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,2,Mexicali,"CONSTRUCCIÓN DE PAVIMENTO EN CALLE LAURELES DE CALLE ENSENADA A CALLE MAZATLÁN EN EL POBLADO SAN FELIPE ,   BC.",3523950,3523950
146,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,2,Mexicali,"CONSTRUCCIÓN DE PAVIMENTO EN CALLE MAR ARCHIPIELAGOS DE CALLE SANTA ROSALIA A CALLE PUERTO PEÑASCO EN EL POBLADO SAN FELIPE ,   BC.",3380700,3380700
147,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,2,BAJA CALIFORNIA,2,MEXICALI,REHABILITACIÓN DE LA UNIDAD DEPORTIVA DE CIUDAD MORELOS,3500000,3496500
148,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,2,MEXICALI,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN MEXICALI ,   BAJA CALIFORNIA",160000000,158823117.9
149,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,2,MEXICALI,"PAVIMENTACIÓN DE AV. MIGUEL HIDALGO Y COSTILLA DE CIUDAD MORELOS ,   BAJA CALIFORNIA",3000000,2997000
150,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,2,MEXICALI,"PAVIMENTACIÓN DE AVENIDA LEONA VICARIO DE CIUDAD MORELOS ,   BAJA CALIFORNIA",2000000,1998000
151,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,2,MEXICALI,"REHABILITACIÓN DE GIMNASIO DE LA UNIDAD DEPORTIVA DE CIUDAD MORELOS ,   BAJA CALIFORNIA",3000000,2997000
152,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,2,MEXICALI,"REHABILITACIÓN DE UNIDAD DEPORTIVA DE CIUDAD GUADALUPE VICTORIA ,   BAJA CALIFORNIA",2000000,1998000
153,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,2,MEXICALI,"AMPLIACIÓN DEL ACCESO CARRETERA MEXICALI - TIJUANA ,   ENTRE EL BLVD. LÁZARO CÁRDENAS Y BLVD. HÉCTOR TERA T ,   BAJA CALIFORNIA",55800000,0
154,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,3,TECATE,REPOSICIÓN DE REDES DE AGUA POTABLE Y DRENAJE SANITARIO EN AV. BENITO JUÁREZ (CENTRO HISTÓRICO – PUEBLO MÁGICO),7204000,7196796
155,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,3,TECATE,CONSTRUCCIÓN DE OBRA DE PROTECCIÓN EN RÍO PARQUE TECATE (QUINTA ETAPA),3048690,3045641.3
156,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE 1RO. DE ENERO ENTRE 26 DE MAYO Y 20 DE NOVIEMBRE ,   COL. PRIMERO DE MAYO",489056,488566.94
157,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE ÁLVARO OBREGÓN ENTRE COLIMA Y HERMOSILLO ,   COL. EMILIANO ZAPATA",1035300,1034264.7
158,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE DESCUBRIDORES ENTRE JOSÉ MARÍA VILLAGRANA E IGNACIO FEDERICO ,   FRACCIONAMIENTO FUNDADORES",739500,738760.5
159,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE EZEQUIEL RODRÍGUEZ ,   COL. RINCÓN TECATE",788800,788011.2
160,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE FRESNOS ENTRE RÍO PÁNUCO Y RÍO GRANDE ,   COL. COLOSIO",1877344,1875466.67
161,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE PARALELO 28 CUCHUMA Y LA PAZ ,   COL. ENCANTO NORTE",1587460,1585872.54
162,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE PROLONGACIÓN JORGE CRUCKSHANK ENTRE EZEQUIEL RODRÍGUEZ Y LÁZARO RUBIO ,   COL. RINCÓN TECATE",489056,488566.94
163,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE SANTA GERTRUDIS ENTRE SAN IGNACIO Y LORETO ,   FRACCIONAMIENTO EL DESCANSO",1402092,1400689.91
164,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE SANTO TOMÁS ORIENTE ENTRE SAN IGNACIO Y CALLEJÓN DE SERVICIOS ,   FRACCIONAMIENTO EL DESCANSO",2221446,2219224.55
165,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,PAVIMENTACIÓN DE CALLE SANTO TOMÁS PONIENTE. FRACCIONAMIENTO EL DESCANSO,2732206,2729473.79
166,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE SANTOS DEGOLLADO ENTRE NAYARIT Y CUARTA ,   COL. BENITO JUÁREZ",2366400,2364033.6
167,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE TAMAULIPAS ORIENTE ENTRE YUCATÁN Y DR. ARTURO GUERRA ,   COL. LOMA ALTA",631040,630408.96
168,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLE YUCATECO ENTRE ENCINOS Y EUCALIPTOS ,   COL. COLOSIO",683298,682614.7
169,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLEJÓN DE SERVICIOS ENTRE CALLE D Y PROPIEDAD PRIVADA ,   COL. ENCANTO SUR",677370,676692.63
170,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,"PAVIMENTACIÓN DE CALLEJÓN FRANCISCO I. MADERO ENTRE ALDRETE Y ADOLFO DE LA HUERTA ,   ZONA CENTRO",2279632,2277352.37
171,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,3,TECATE,,18571432.16,18571432.16
172,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,3,Tecate,PAVIMENTACIÓN CALLE BUGAMBILIA COLONIA JARDÍN ,1114002,1114002
173,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,3,Tecate,PAVIMENTACIÓN CALLE COALCOMAN COLONIA MILITAR,2463120,2463120
174,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,3,Tecate,PAVIMENTACIÓN CALLE JOSÉ MA. VILLAGRANA COLONIA FUNDADORES,2421475,2421475
175,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,3,Tecate,PAVIMENTACIÓN CALLE MANUEL BELLO COLONIA MILITAR,1059888,1059888
176,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,3,Tecate,PAVIMENTACIÓN PASEO DE LA JUVENTUD COLONIA MILITAR ,1940640,1940640
177,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,2,BAJA CALIFORNIA,3,Tecate,PAVIMENTACIÓN RAMPA AZUCENA COLONIA JARDÍN ,1000875,1000875
178,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,3,TECATE,"CONSTRUCCIÓN DE ANDADOR E ILUMINACIÓN EN RÍO PARQUE ,   TECATE ,   BAJA CALIFORNIA",4000000,0
179,U128,PROYECTOS DE DESARROLLO REGIONAL,2,BAJA CALIFORNIA,3,TECATE,"CONSTRUCCIÓN DE PLUVIAL EN LA COLONIA ,   RANCHO GONZÁLEZ ,   TECATE ,   BAJA CALIFORNIA",2000000,0
180,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,ELABORACIÓN DE PROYECTO ESTRUCTURAL PARA LA CONSTRUCCIÓN DEL NODO VIAL EN CORREDOR NORTE-SUR (BLVR. ACAPULCO) ENTRONQUE CON BLVR. SALVADOR ROSAS MAGALLÓN,1250000,1248750
181,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,ELABORACIÓN DE PROYECTO ESTRUCTURAL PARA LA CONSTRUCCIÓN DEL NODO VIAL EN CORREDOR NORTE-SUR (BLVR. ACAPULCO) ENTRONQUE CON BLVR. CUAUHTÉMOC SUR.,1250000,1248750
182,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,CONSTRUCCIÓN DE ACCESOS EN CORREDOR CULTURAL DEL RÍO TIJUANA,10000000,9990000
183,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,CONSTRUCCIÓN DE PUENTE VEHICULAR CENTRO HISTÓRICO – PUERTA MÉXICO (BRT TIJUANA-“CORREDOR 1 PUERTA MÉXICO-EL FLORIDO”),49500000,49450500
184,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,REHABILITACIÓN DEL CORREDOR LÁZARO CÁRDENAS (PRIMERA ETAPA),20000000,19980000
185,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,ELABORACIÓN DE PROYECTO EJECUTIVO DE PUENTE VEHICULAR EN GARITA OTAY I (SALIDA DE VEHÍCULOS DE CARGA),700000,699300
186,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,ELABORACIÓN DE PROYECTO EJECUTIVO DE PROLONGACIÓN DEL BLVR. LAS TORRES (TRAMO BLVR. CUCAPAH A VIALIDAD ALAMAR),450000,449550
187,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,"ELABORACIÓN DE PROYECTO EJECUTIVO DE PUENTE VEHICULAR SOBRE CAÑADA EL MANGLE ,   INTERCONEXIÓN VIAL BLVR. CUAUHTÉMOC SUR-CORREDOR TIJUANA ROSARITO 2000 (TRAMO BARCELONA A CORREDOR TIJUANA ROSARITO 2000)",900000,899100
188,U057,FONDO METROPOLITANO,2,BAJA CALIFORNIA,4,TIJUANA,ELABORACIÓN DE PROYECTO EJECUTIVO PARA LA CONSTRUCCIÓN DE DOS PUENTES PEATONALES EN CORREDOR TIJUANA ROSARITO 2000,450000,449550
189,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE 3 AULAS ,   CONSTRUCCIÓN DE AULA MEDIOS ,   ESCUELA  "" LEYES DE REFOMA ""  O2DPB0060I",500000,499500
190,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE 3 AULAS ,   CONSTRUCCIÓN DE BIBLIOTECA ,   CONSTRUCCIÓN DE DIRECCIÓN ,   CONSTRUCCIÓN DE BODEGA ESCUELA  "" MACEDONIO ALCALÁ ""  02DPB0083T",500000,499500
191,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE 5 AULAS ,   ESCUELA  "" VE E TU UN XAVI ""   02DPB0053Z",500000,499500
192,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE ACCESO A AULA PARA ALUMNOS CON DISCAPACIDAD ,   ESCUELA  "" JUAN JOSÉ DE LOS REYES MARTÍNEZ ,   EL PIPILA ""  ,   02DPRB0007N",500000,499500
193,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE AULA DE MEDIOS ,   RAMPAS PARA DISCAPACITADOS ,   CONSTRUCCIÓN DE BIBLIOTECA ESCUELA  "" BICENTENARIO ""  02DPB0076J",500000,499500
194,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE BAÑOS Y TECHOS DE PLAZA CÍVICA ,   ESCUELA  "" JOSÉ VASCONCELOS ""   02DPB0034K",500000,499500
195,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE BAÑOS Y TECHOS DE PLAZA CÍVICA ,   ESCUELA  "" VE E SAA KUA A ""   02DPB0046P",500000,499500
196,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,"CONSTRUCCIÓN DE BARDA PERIMETRAL ,   CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES ,   CONSTRUCCIÓN DE UN AULA ,   ESCUELA  "" QUETZALCOATL ""   02DCC0053U",500000,499500
